,date,open,high,low,close,volume
0,2026-01-22,596.9000244140625,598.0,590.0,596.4000244140625,191793
1,2026-01-21,576.9000244140625,587.0999755859375,575.2000122070312,585.2000122070312,401160
2,2026-01-20,576.2000122070312,577.2000122070312,564.2000122070312,570.0,775476
3,2026-01-19,585.0,590.2000122070312,580.0,582.7999877929688,568048
4,2026-01-16,623.5999755859375,626.0999755859375,602.2999877929688,609.2000122070312,574531
5,2026-01-15,645.7999877929688,647.2999877929688,622.7000122070312,625.7000122070312,570522
6,2026-01-14,648.2999877929688,652.0,635.4000244140625,637.9000244140625,478234
7,2026-01-13,646.9000244140625,652.4000244140625,643.5999755859375,646.5999755859375,262288
8,2026-01-12,653.2999877929688,654.2000122070312,643.0999755859375,648.2999877929688,275960
9,2026-01-09,635.0999755859375,654.2999877929688,635.0999755859375,652.0999755859375,426319
10,2026-01-08,624.0,636.9000244140625,621.7999877929688,634.5,274288
11,2026-01-07,644.7999877929688,644.9000244140625,619.4000244140625,629.2999877929688,382674
12,2026-01-06,638.7000122070312,647.5999755859375,631.7000122070312,644.4000244140625,296253
13,2026-01-05,643.7000122070312,649.0,635.7000122070312,642.7999877929688,266328
14,2026-01-02,641.5,646.2000122070312,637.9000244140625,641.7999877929688,313581
15,2025-12-31,636.9000244140625,645.0,635.7000122070312,645.0,105713
16,2025-12-30,631.0999755859375,641.5999755859375,630.0999755859375,639.2999877929688,179559
17,2025-12-29,632.9000244140625,635.5999755859375,629.0999755859375,633.2000122070312,199081
18,2025-12-24,629.7000122070312,634.7000122070312,629.5,632.0999755859375,55878
19,2025-12-23,627.7000122070312,630.5,625.2000122070312,627.2999877929688,161944
20,2025-12-22,631.0,634.7000122070312,625.7999877929688,627.7000122070312,242753
21,2025-12-19,627.0999755859375,639.5999755859375,624.0999755859375,631.7000122070312,656414
22,2025-12-18,629.9000244140625,640.0,626.4000244140625,637.4000244140625,358735
23,2025-12-17,635.7000122070312,636.0999755859375,624.5999755859375,631.7000122070312,310852
24,2025-12-16,622.7000122070312,638.0,622.4000244140625,636.5,439780
25,2025-12-15,625.5999755859375,636.7000122070312,624.9000244140625,626.0999755859375,288301
26,2025-12-12,625.0,630.0,621.2999877929688,624.5,234630
27,2025-12-11,625.0,630.7999877929688,620.4000244140625,625.2000122070312,308923
28,2025-12-10,616.0,624.7999877929688,611.0,618.7999877929688,301108
29,2025-12-09,621.5,623.7999877929688,614.9000244140625,616.2999877929688,226771
30,2025-12-08,625.9000244140625,627.4000244140625,619.0,625.2000122070312,272878
31,2025-12-05,630.0999755859375,631.0,621.5999755859375,628.0999755859375,405642
32,2025-12-04,632.9000244140625,634.7999877929688,630.9000244140625,633.0999755859375,383235
33,2025-12-03,630.5,633.9000244140625,624.7000122070312,630.2999877929688,325251
34,2025-12-02,639.2000122070312,646.7000122070312,632.0,636.2000122070312,370567
35,2025-12-01,630.3590357680062,640.9674810448664,627.2855886796551,637.2000122070312,368728
36,2025-11-28,623.7163295190954,631.9453490562297,622.3283466005787,630.0615844726562,380928
37,2025-11-27,620.0480601553661,623.3198077564055,616.2805308742758,622.0309448242188,157842
38,2025-11-26,618.3625706661583,622.7248804506165,612.6122174654244,620.0480346679688,287616
39,2025-11-25,616.3797300202057,618.1643141734713,608.3490105612507,614.000244140625,381010
40,2025-11-24,624.6086588238898,625.3026805473726,615.4873774178625,616.3796997070312,654594
41,2025-11-21,605.5729704258985,617.6685791015625,603.8875063418337,617.6685791015625,451386
42,2025-11-20,608.8447354201656,621.4360656260415,606.6636106156914,614.2976684570312,406558
43,2025-11-19,603.4909779278852,609.4396321006335,598.5337661172616,604.3832397460938,329533
44,2025-11-18,609.7370131552581,612.4139194619214,600.9131524995844,606.0686645507812,499293
45,2025-11-17,626.591573079427,629.0701789855957,614.7933847609286,618.6600341796875,321628
46,2025-11-14,630.359024185851,638.3897434031734,622.9232066769439,631.5487670898438,357865
47,2025-11-13,644.4375147304346,649.0973057856684,630.5573221054714,631.3504638671875,450276
48,2025-11-12,631.5487749823765,644.8341266361208,629.5658902885543,641.6614990234375,487410
49,2025-11-11,616.7762609421541,633.6307808706285,615.9831191657348,627.48388671875,405420
50,2025-11-10,610.9267795784859,615.2890895494168,605.9695678982205,612.6122436523438,323780
51,2025-11-07,597.0465825734317,601.21065245743,595.4602385394699,598.0380249023438,291704
52,2025-11-06,605.5729828925492,611.8190576735262,593.3782539367676,594.8654174804688,403702
53,2025-11-05,591.1970487378711,612.3147582450661,586.3390176329991,607.5558471679688,286517
54,2025-11-04,604.6806805747148,607.2584063393476,596.8482622306731,605.9695434570312,291674
55,2025-11-03,607.4567171678817,616.379697983269,603.7883685078774,611.5216064453125,310321
56,2025-10-31,602.102905399955,608.448160416906,600.5166219021355,606.86181640625,367194
57,2025-10-30,609.637939083649,613.306227451797,600.0209359673851,604.8789672851562,286364
58,2025-10-29,606.0686989459695,614.8925601024088,604.7798359882345,613.5045166015625,367283
59,2025-10-28,601.4089151714395,611.7199399857353,601.2106751084583,609.3404541015625,253829
60,2025-10-27,607.7541312266839,609.1421746548482,598.0380087680414,606.2669677734375,291320
61,2025-10-24,616.6771249202807,618.8583101334985,603.7883747209821,607.2584228515625,276678
62,2025-10-23,616.9745291677881,626.294110962415,615.2890651607382,615.4873657226562,370311
63,2025-10-22,605.6721535671486,617.8668823242188,601.5080836100705,617.8668823242188,709684
64,2025-10-21,603.9866690730089,614.2976328186435,603.4909479165984,611.5216064453125,381067
65,2025-10-20,602.003785373655,608.8447010349427,600.1200207712624,606.86181640625,360732
66,2025-10-17,591.8910416172694,602.7969067056947,589.0158347979143,600.5166015625,429369
67,2025-10-16,593.5765217471251,602.6978030809099,588.222709080189,597.0465698242188,553170
68,2025-10-15,596.8482755297726,606.5643981451318,580.4894772802024,592.7833862304688,1376612
69,2025-10-14,529.4302214529185,531.4131061774613,522.8867260670633,528.240478515625,448092
70,2025-10-13,543.5086896207813,552.332489923645,531.3139612390837,535.7754516601562,518104
71,2025-10-10,557.1905920007727,562.8418254101095,539.1463294099239,541.3275146484375,582762
72,2025-10-09,579.9937502271628,580.2911708170196,554.0179496528832,554.41455078125,535910
73,2025-10-08,550.94452678664,571.963116739311,550.0522044652266,570.5750732421875,651388
74,2025-10-07,541.3275100708008,558.3803301829246,540.3360677446638,555.2077026367188,689135
75,2025-10-06,546.2847160024369,546.6813171338891,533.0985453049453,535.7754516601562,600595
76,2025-10-03,538.2540364033374,548.36669921875,534.9822284788794,548.36669921875,586960
77,2025-10-02,529.2319274392399,539.9394929819539,528.7362062519584,538.2540893554688,561065
78,2025-10-01,518.8217253819648,525.2661001070736,517.2354419624561,519.5157470703125,381637
79,2025-09-30,517.5328787767921,519.9123644935438,512.2782467078707,516.0457153320312,461947
80,2025-09-29,514.6577046825448,521.3003805946821,509.9979740025214,518.6234741210938,398489
81,2025-09-26,505.63557100890506,515.9465950934365,504.4458281510229,511.28680419921875,395227
82,2025-09-25,504.7432871317938,509.7996489746913,500.2817967274287,502.46295166015625,394947
83,2025-09-24,516.838864162412,517.1362847528804,503.35527294992966,504.7432861328125,530170
84,2025-09-23,505.63560496022626,525.5635722446993,503.2561493411091,518.72265625,502090
85,2025-09-22,506.23045327645934,508.5107887601535,498.19976445485855,502.6612548828125,286999
86,2025-09-19,509.6013666806504,517.3346048895789,506.23046875,506.23046875,884978
87,2025-09-18,505.23902374369726,520.8046503656914,504.9415728871226,513.1705322265625,529829
88,2025-09-17,505.7347258643367,507.9158807816263,499.19120059963194,506.9244384765625,508171
89,2025-09-16,499.4886363324163,511.683364951862,498.29892368412004,503.35528564453125,559413
90,2025-09-15,488.5827568815509,501.86810800305545,488.087035727955,499.8852233886719,420577
91,2025-09-12,482.33669226767967,489.9212200208106,478.9162041356703,486.451171875,382126
92,2025-09-11,486.64946090533806,489.2272169466808,479.41191393324425,483.1794128417969,357770
93,2025-09-10,487.04603186427727,493.58955712228703,482.43583120173105,485.5588684082031,431683
94,2025-09-09,491.2100998554909,499.19119827146454,483.7246923333193,487.78961181640625,339904
95,2025-09-08,493.88699846093834,495.0767413783503,488.63236613127725,491.90411376953125,294081
96,2025-09-05,495.72117418726384,498.7946515185088,486.40162216382714,492.0032653808594,518330
97,2025-09-04,512.3773679581856,515.549995417166,494.630556859532,494.828857421875,595875
98,2025-09-03,513.666233325963,520.308908863115,512.0799498452265,516.3431396484375,594776
99,2025-09-02,507.717601998435,519.218369538244,507.02361050896985,508.60992431640625,566516
100,2025-09-01,501.1740798771687,504.5449776272351,497.40661126058,499.3894958496094,206296
101,2025-08-29,505.63557532293333,511.18762802330565,499.78607177734375,499.78607177734375,452290
102,2025-08-28,498.3980812812993,521.0029547511905,498.3980812812993,508.70904541015625,638110
103,2025-08-27,482.6341052853031,502.7604023688454,482.0392641033532,497.70404052734375,518343
104,2025-08-26,478.9657993576884,491.11096799358876,478.5196382031898,482.0888366699219,2474373
