,date,open,high,low,close,volume
0,2026-01-21,335.510009765625,335.79998779296875,324.20001220703125,328.79998779296875,31925100
1,2026-01-20,344.1000061035156,345.3999938964844,331.79998779296875,332.6000061035156,32293900
2,2026-01-16,346.2699890136719,354.510009765625,344.04998779296875,351.7099914550781,31291200
3,2026-01-15,349.1199951171875,349.67999267578125,341.6700134277344,343.0199890136719,22218800
4,2026-01-14,348.9700012207031,350.69000244140625,334.4200134277344,339.8900146484375,30094700
5,2026-01-13,352.8800048828125,359.489990234375,350.9100036621094,354.6099853515625,18308000
6,2026-01-12,340.95001220703125,353.8999938964844,340.95001220703125,352.2099914550781,20949600
7,2026-01-09,337.9200134277344,347.3900146484375,333.5,344.9700012207031,22482500
8,2026-01-08,342.7799987792969,343.67999267578125,330.5,332.4800109863281,24385200
9,2026-01-07,341.70001220703125,349.70001220703125,335.8800048828125,343.5,20249300
10,2026-01-06,343.6000061035156,349.04998779296875,338.0,343.7699890136719,27135500
11,2026-01-05,354.739990234375,355.0299987792969,336.5,343.4200134277344,31136000
12,2026-01-02,352.7799987792969,360.6600036621094,345.55999755859375,347.6199951171875,25398600
13,2025-12-31,349.7300109863281,349.8800048828125,345.4200134277344,346.1000061035156,15346100
14,2025-12-30,349.9700012207031,352.67999267578125,349.29998779296875,349.8500061035156,16633600
15,2025-12-29,348.7200012207031,350.3299865722656,344.69000244140625,349.3900146484375,21946900
16,2025-12-26,351.05999755859375,353.25,347.75,352.1300048828125,15028100
17,2025-12-24,350.69000244140625,352.8599853515625,347.1400146484375,350.2200012207031,11424400
18,2025-12-23,340.80999755859375,350.1099853515625,338.5400085449219,349.32000732421875,28232600
19,2025-12-22,346.0299987792969,346.239990234375,337.2200012207031,341.45001220703125,28739600
20,2025-12-19,332.7034086883467,342.79411720970523,331.9448503322005,339.7099914550781,159095200
21,2025-12-18,335.3583382333405,335.3882797237394,323.01196619032106,329.2500305175781,54501900
22,2025-12-17,345.9480437905322,345.9480437905322,320.80617864389535,325.3973693847656,73300900
23,2025-12-16,335.37827800796214,346.83636515155337,334.42011988751364,340.648193359375,58061100
24,2025-12-15,361.198890766926,361.3086660726182,336.8654458966141,339.1610412597656,65894900
25,2025-12-12,379.2343611447257,381.2704737741121,354.4717445910618,359.24261474609375,95588500
26,2025-12-11,404.05686558016885,408.51833024999127,393.43720107819075,405.59393310546875,45681600
27,2025-12-10,401.43191432587605,413.81818763503134,398.79694142183473,412.18133544921875,31531000
28,2025-12-09,397.9884900533008,406.15286104685873,394.7546873669902,405.51409912109375,24546000
29,2025-12-08,401.71138434383937,406.5121961238282,396.6410686959877,400.3340148925781,30410600
30,2025-12-05,385.43254658323315,392.77847660946213,384.4144749779196,389.4947509765625,24779900
31,2025-12-04,379.9529999571057,383.15689168218967,375.8109313926675,380.3023376464844,15845900
32,2025-12-03,379.274297240148,381.5698926449878,369.94214725566906,379.88311767578125,21336400
33,2025-12-02,387.5684272128699,392.74851810955937,379.0647091457051,380.84130859375,22207000
34,2025-12-01,394.09595313396335,394.66487190377194,384.3645729043559,385.3426818847656,23252000
35,2025-11-28,398.5873688295901,402.2303923458253,396.40154862798926,402.1904602050781,13365500
36,2025-11-26,384.81369582131686,399.10635596161484,382.5280910075386,396.8107604980469,28693000
37,2025-11-25,384.1948931297658,387.3887942839682,371.04007024282095,384.2947082519531,33507600
38,2025-11-24,347.06594034697866,381.27048291428184,346.99606671788854,377.2381896972656,47262400
39,2025-11-21,344.5008427180449,347.93427569823666,331.16634081512166,339.5503234863281,30280300
40,2025-11-20,365.30104892403585,375.36178572181956,344.5208016176336,346.1576843261719,28867000
41,2025-11-19,340.0593246396941,359.0030887779281,337.154878322139,353.7431640625,21851900
42,2025-11-18,342.54458731450086,347.30546686014986,334.86927082543855,339.8497314453125,21726800
43,2025-11-17,339.17105383295115,351.52741664873565,336.8754278621148,341.9956359863281,14799600
44,2025-11-14,330.8369674345405,344.0816137283381,328.4315663420069,341.80596923828125,18500800
45,2025-11-13,350.9085725680634,352.8748116678882,333.52185668369225,339.33074951171875,22616600
46,2025-11-12,357.35624784064254,358.184649360429,351.0083779016386,354.5416259765625,12190500
47,2025-11-11,358.2844643145674,361.19890129590146,349.00223701645064,351.287841796875,16446800
48,2025-11-10,357.21651196493383,359.3125076849558,353.93278635220935,357.7055969238281,16409000
49,2025-11-07,353.51358407805725,353.82298961530716,336.62588383734607,348.7626647949219,21903200
50,2025-11-06,359.42227629198584,362.8058169633589,352.0364143081127,354.9109191894531,19896900
51,2025-11-05,350.2199173013735,364.17320009440454,349.4214267919185,358.2944641113281,17087600
52,2025-11-04,357.8353037115148,368.24540811707857,350.32967603363403,351.26788330078125,24047500
53,2025-11-03,371.289569949187,374.13413323017323,361.28871669170906,361.85760498046875,17198900
54,2025-10-31,377.54758667637077,378.09655458766673,364.40275518375444,368.9241027832031,21598400
55,2025-10-30,385.6620664689169,385.6620664689169,369.3532754406913,375.75103759765625,24295300
56,2025-10-29,372.4773064541324,385.74193453414676,372.4773064541324,385.2428894042969,24975200
57,2025-10-28,361.9274807904839,373.3456356622722,361.8376563232959,372.2577209472656,21056000
58,2025-10-27,360.84957620143024,362.05725693787093,354.4018909218209,361.35858154296875,20065800
59,2025-10-24,351.8368035037162,357.615724116075,350.2099115239806,353.4537048339844,16143700
60,2025-10-23,339.7499215564238,345.9081519197073,339.7499215564238,343.63250732421875,12859200
61,2025-10-22,346.6367480474716,347.3454140892065,334.8692853737159,339.6501159667969,19268800
62,2025-10-21,349.3315941537989,350.4294995415704,340.6581872793508,342.005615234375,16092600
63,2025-10-20,353.12431765989385,355.9089979812152,347.17570830871205,348.5730285644531,15640200
64,2025-10-17,348.9423363810571,350.29975503263256,340.1292124033727,348.6628723144531,20937900
65,2025-10-16,356.1185964559741,362.5463002369994,348.822559012796,353.4736633300781,20317200
66,2025-10-15,353.7930450422342,358.7136225658441,346.8363549208457,350.6590270996094,23918500
67,2025-10-14,349.46135044654557,350.00032771992784,339.0013534714144,343.4728088378906,22078000
68,2025-10-13,352.0962810574937,358.6936733463407,342.8639463884139,356.018798828125,45984300
69,2025-10-10,344.73040346364303,349.9304450982553,323.4311308853702,324.0100402832031,28941000
70,2025-10-09,345.0897008256517,346.6467191648675,339.74991194444385,344.361083984375,17643700
71,2025-10-08,333.18249269889185,345.8782018261481,331.9847722218821,344.8401794433594,21478300
72,2025-10-07,336.38635869437076,337.4642827717498,325.9563033065211,335.7675476074219,18086700
73,2025-10-06,335.2785061762593,343.47281899105866,333.9210875326703,334.84930419921875,18465700
74,2025-10-03,340.84781268590405,343.7422682537494,335.0988032286194,337.7237854003906,14749100
75,2025-10-02,346.94613279826723,346.94613279826723,334.6097520846038,337.5341491699219,19917600
76,2025-10-01,327.52331274107087,337.3046155650654,323.88028938377545,332.7533264160156,21122700
77,2025-09-30,329.4895586921265,330.41777534323023,323.99007149680943,329.27996826171875,20109500
78,2025-09-29,335.3583412434885,340.3986850814345,326.92446601361576,327.2738037109375,21336000
79,2025-09-26,336.78559955059944,338.4324424387367,329.9486749660252,333.8911437988281,15464700
80,2025-09-25,332.3540534519229,337.41437819036025,326.67491764900683,335.4581298828125,21678200
81,2025-09-24,339.1111706417358,339.43053638920253,333.17252116309095,338.6620178222656,19677300
82,2025-09-23,339.59022979989425,344.56073039886326,336.3763778545622,338.292724609375,21944100
83,2025-09-22,341.7760380534867,346.007961438887,337.2946225641125,338.14300537109375,28660000
84,2025-09-19,343.4034232046415,345.01755893268125,335.21315305253,343.6923828125,41240100
85,2025-09-18,348.73409712551546,349.43157748264656,342.54656637339025,344.1009216308594,24663900
86,2025-09-17,357.5520681711368,358.62814849980543,340.26481594992777,344.9179382324219,45197100
87,2025-09-16,364.108259286033,364.3673286154711,355.6987837123167,358.6979064941406,21306500
88,2025-09-15,358.56839427416327,364.17803619479184,355.05116302049885,362.77313232421875,21792200
89,2025-09-12,361.5974031029108,363.0720610727096,355.86820014112755,358.5683898925781,31949800
90,2025-09-11,369.83749813065486,372.8764850466621,357.462436174312,358.32928466796875,29430900
91,2025-09-10,350.2486028434186,371.6210341170062,349.282109947066,368.23333740234375,51086800
92,2025-09-09,348.28572108973026,349.7105721166718,334.6153429310139,335.45233154296875,26972300
93,2025-09-08,341.51030589623633,352.8890142231355,340.01573125336444,344.3998107910156,43535600
94,2025-09-05,354.49316800977635,355.05114009731574,330.22129098021907,333.6787414550781,78401600
95,2025-09-04,303.9566424105166,307.66318895826834,301.15680818142255,304.9928894042969,31220800
96,2025-09-03,301.1966507762421,303.3488418851159,295.3279398199263,301.2962951660156,18529400
97,2025-09-02,288.29351151701366,297.62961723838333,286.1313770004628,297.16131591796875,19693000
98,2025-08-29,305.899592885595,305.899592885595,292.59787208762094,296.31439208984375,21610700
99,2025-08-28,301.8343179592494,309.87513668147704,301.23648203212196,307.53363037109375,18907100
100,2025-08-27,296.4538686779001,300.0906609869209,292.71743197537194,299.1640319824219,13830300
101,2025-08-26,293.28536321522665,299.16401725639395,292.9266494976974,296.93212890625,25689100
102,2025-08-25,291.7509246616038,297.3207023810555,290.6548972017836,293.1658020019531,15124700
103,2025-08-22,290.69475314081933,299.0045840804541,287.96467333005705,292.9366149902344,16301300
104,2025-08-21,289.0108789806071,291.33246862703726,285.1349645410327,288.55255126953125,14946300
105,2025-08-20,294.3913439553484,294.4212342322375,280.85050119502444,290.11688232421875,23600500
106,2025-08-19,301.3262003272975,301.80444477031716,291.33247872403075,293.8433532714844,20149600
107,2025-08-18,301.605183842217,305.06263449929554,297.9185541199927,304.65411376953125,14724700
108,2025-08-15,309.9050647764562,310.3733660956816,298.675837084531,305.2320251464844,22806900
109,2025-08-14,305.89960147840947,313.0337085014843,305.889627916577,310.1043395996094,15717600
110,2025-08-13,315.604344023125,316.2021799590679,303.64774693306185,307.9720458984375,17371200
111,2025-08-12,305.5209597698995,312.3063263582977,303.5680573762634,311.6985168457031,17609600
112,2025-08-11,303.9466462275217,307.19486479687686,300.20026652563314,302.8008117675781,12396400
113,2025-08-08,302.9502575639977,306.7564481551199,301.45568297235053,303.866943359375,12458700
114,2025-08-07,305.0626334049917,309.2175339897491,298.79537506257185,302.6613464355469,16319400
115,2025-08-06,291.8405891342194,301.714748804207,290.844206084661,300.5788879394531,17392100
116,2025-08-05,296.7328376118884,300.1105907915103,290.39585592554363,291.8704833984375,18477500
117,2025-08-04,291.1431645122426,297.400449390253,290.34603975909465,296.6431884765625,17164600
118,2025-08-01,285.5036281815283,291.5815713048187,280.5914362824954,287.5960388183594,21428100
119,2025-07-31,301.7047876274771,305.83980177863236,289.18027528990467,292.6377258300781,25488500
120,2025-07-30,296.0752348361971,302.16315144554056,294.73011155725163,301.52545166015625,16738900
121,2025-07-29,296.42399659178324,301.0970361471004,293.80350395844147,296.34429931640625,19210800
122,2025-07-28,291.4021934097013,294.38139956068517,289.5389618746707,293.23553466796875,13683400
123,2025-07-25,287.0280784453959,291.53171897791543,286.23095374459723,289.13043212890625,12476200
124,2025-07-24,288.7418823172575,290.1467862113425,282.4746237731423,287.665771484375,16413800
125,2025-07-23,275.7789291613795,282.97281677598664,272.01260204170546,282.6639404296875,20556200
126,2025-07-22,286.60959548664596,286.9583356565573,275.43017577707127,277.5823669433594,16564800
127,2025-07-21,282.93294373906576,289.489161731407,282.6041506868929,287.1675720214844,17726800
128,2025-07-18,286.0715389091275,286.4900331927288,279.9836527281804,282.315185546875,15012400
129,2025-07-17,280.1231488001347,287.2373080549828,278.89758668660966,285.4139404296875,17231100
130,2025-07-16,279.09683125127077,280.49179179560423,274.672918646978,279.7943115234375,15031000
131,2025-07-15,278.79794092230685,282.335088614007,276.8450386433714,279.9238586425781,17918400
132,2025-07-14,273.1384956037424,277.35317652552436,268.60493439491546,274.6031799316406,11934200
133,2025-07-11,273.1484815426436,275.47004081973523,270.9066195355262,273.3876037597656,14274700
134,2025-07-10,278.7780365587177,280.1629932584368,271.7136840160203,274.4039001464844,17891600
135,2025-07-09,271.97273182729106,278.43927904586025,271.73360960536064,276.8948669433594,20133000
136,2025-07-08,275.3504555476737,275.3504555476737,270.1692516452457,270.81689453125,14869400
137,2025-07-07,274.1349001272362,276.55610387696515,271.67383253760704,273.1883239746094,16760600
138,2025-07-03,269.7508058608756,274.8024450356559,269.14299636207227,274.1846923828125,10592700
139,2025-07-02,263.03516972809786,271.01620823775625,261.77974767565695,268.9237976074219,17582100
140,2025-07-01,273.4075041433443,273.50714853025937,261.7099768108234,263.7824401855469,28847600
141,2025-06-30,273.7363596469909,276.7055620373892,271.14575731970547,274.65301513671875,24708400
142,2025-06-27,269.3223391555624,270.86675120137494,265.9147259893317,268.37579345703125,27477600
143,2025-06-26,264.12122374331733,270.68741525432085,263.17467802480945,269.1928405761719,23569600
144,2025-06-25,265.0379027983115,268.8939005039471,262.47719095099103,263.6927795410156,18894200
145,2025-06-24,257.8340631311668,264.9083897518971,257.8340631311668,262.81597900390625,32764900
146,2025-06-23,248.20899346134024,253.29055332846227,245.56858434041575,252.85214233398438,19747000
147,2025-06-20,252.29418566768663,252.60306201352853,243.2868734217402,249.08583068847656,42134900
148,2025-06-18,249.39556021816716,254.11726659912372,247.92438016121775,249.7633514404297,30435500
149,2025-06-17,249.4551881703037,252.44726851144554,246.44323788205094,247.8845977783203,22014300
150,2025-06-16,248.85878212830525,253.66994875418058,248.08342945586662,250.59835815429688,20363000
151,2025-06-13,249.1669292040933,252.4870306120026,246.87069131318654,247.21859741210938,19028400
152,2025-06-12,248.69972803324086,256.3538745740875,248.0138356400778,254.54470825195312,20410900
153,2025-06-11,244.89253140574652,253.25243999822533,242.3477827413393,251.4035186767578,24599000
154,2025-06-10,242.7652901118351,244.81301717121605,239.9620803306559,243.1728515625,25491300
155,2025-06-09,243.59035362656013,246.69176437719915,239.67381995572012,242.82493591308594,25334100
156,2025-06-06,249.64406647832072,253.7991759042738,244.66391435297146,245.45913696289062,41146700
157,2025-06-05,261.3837445846279,263.3121913581494,257.51690089535253,258.3817138671875,41970900
158,2025-06-04,256.5228109531338,263.84890520275707,256.05560938982757,259.5248107910156,31536000
159,2025-06-03,248.59037504233706,256.3439165881252,247.9144176437091,255.32005310058594,30380200
160,2025-06-02,241.801062384954,248.51085548299486,241.7414222065019,247.22854614257812,19197000
161,2025-05-30,239.78313935630607,241.72152086537886,233.500778070811,240.62808227539062,27088600
162,2025-05-29,244.44523551562045,244.60428611252675,235.98591580345146,240.52870178222656,20743700
163,2025-05-28,235.737381743169,239.55451985391173,233.0335825333463,238.00379943847656,20443000
164,2025-05-27,231.48289825448072,235.07139579176155,229.75327232227366,234.246337890625,17941700
165,2025-05-23,225.58820896276507,229.27610143925486,224.8327262802185,227.35760498046875,15385600
166,2025-05-22,226.97987230369,232.29801070114792,226.0752891455304,229.15682983398438,14340200
167,2025-05-21,227.02957300002203,235.09126563331813,226.47291111925512,228.36158752441406,17642900
